,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
25,2.0,Thassa's Oracle,R,Creature,15.99,12.71,16.21,9.29,0.95,2.72,133259.0,8.1,{U}{U},"When Thassa’s Oracle enters the battlefield, look at the top X cards of your library, where X is your devotion to blue. Put up to one of them on top of your library and the rest on the bottom of your library in a random order. If X is greater than or equal to the number of cards in your library, you win the game.(Each{U}in the mana costs of permanents you control counts toward your devotion to blue.)",1/3,https://scryfall.com/card/thb/73/thassas-oracle
26,4.0,Spark Double,R,Creature,5.99,5.48,6.26,3.44,0.28,0.56,127015.0,7.7,{3}{U},"You may have Spark Double enter the battlefield as a copy of a creature or planeswalker you control, except it enters with an additional +1/+1 counter on it if it’s a creature, it enters with an additional loyalty counter on it if it’s a planeswalker, and it isn’t legendary.",0/0,https://scryfall.com/card/cmm/856/spark-double
27,5.0,Mulldrifter,U,Creature,0.39,0.22,0.55,0.23,0.03,0.21,123358.0,7.5,{4}{U},"FlyingWhen Mulldrifter enters the battlefield, draw two cards.Evoke{2}{U}(You may cast this spell for its evoke cost. If you do, it’s sacrificed when it enters the battlefield.)",2/2,https://scryfall.com/card/2x2/60/mulldrifter
28,3.0,"Narset, Parter of Veils",U,Planeswalker,1.29,0.87,0.73,0.69,0.18,2.04,114155.0,6.9,{1}{U}{U},"Each opponent can’t draw more than one card each turn.−2: Look at the top four cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",Loyalty: 5,https://scryfall.com/card/cmm/853/narset-parter-of-veils
29,1.0,Flusterstorm,R,Instant,23.99,16.67,22.11,10.98,6.2,0.77,109036.0,6.6,{U},"Counter target instant or sorcery spell unless its controller pays{1}.Storm(When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",,https://scryfall.com/card/plist/1181/flusterstorm
30,3.0,Fabricate,U,Sorcery,5.49,3.99,4.42,1.26,0.03,0.6,107490.0,6.5,{2}{U},"Search your library for an artifact card, reveal it, put it into your hand, then shuffle.",,https://scryfall.com/card/40k/181/fabricate
31,2.0,Dramatic Reversal,C,Instant,0.99,0.47,0.73,0.6,0.03,1.0,106940.0,6.5,{1}{U},Untap all nonland permanents you control.,,https://scryfall.com/card/p30a/24/dramatic-reversal
32,7.0,Hullbreaker Horror,R,Creature,2.99,1.97,2.94,1.48,0.61,1.58,106625.0,6.5,{5}{U}{U},"FlashThis spell can’t be countered.Whenever you cast a spell, choose up to one —• Return target spell you don’t control to its owner’s hand.• Return target nonland permanent to its owner’s hand.",7/8,https://scryfall.com/card/woc/95/hullbreaker-horror
33,5.0,Kindred Discovery,R,Enchantment,4.99,4.38,5.15,3.96,0.1,0.47,102603.0,6.2,{3}{U}{U},"As Kindred Discovery enters the battlefield, choose a creature type.Whenever a creature you control of the chosen type enters the battlefield or attacks, draw a card.",,https://scryfall.com/card/lcc/159/kindred-discovery
34,8.0,Dig Through Time,R,Instant,0.49,0.23,0.26,0.22,0.02,0.29,101897.0,6.2,{6}{U}{U},Delve(Each card you exile from your graveyard while casting this spell pays for{1}.)Look at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,,https://scryfall.com/card/woc/88/dig-through-time
35,8.0,Treasure Cruise,C,Sorcery,0.39,0.25,0.18,0.13,0.03,0.32,101809.0,6.2,{7}{U},Delve(Each card you exile from your graveyard while casting this spell pays for{1}.)Draw three cards.,,https://scryfall.com/card/ncc/237/treasure-cruise
36,3.0,Solve the Equation,U,Sorcery,2.99,1.92,2.94,1.9,0.03,0.48,101115.0,6.2,{2}{U},"Search your library for an instant or sorcery card, reveal it, put it into your hand, then shuffle.",,https://scryfall.com/card/stx/54/solve-the-equation
37,4.0,Bident of Thassa,R,Artifact,0.79,1.02,1.47,0.71,0.02,0.34,100079.0,6.1,{2}{U}{U},"Whenever a creature you control deals combat damage to a player, you may draw a card.{1}{U},{T}: Creatures your opponents control attack this turn if able.",,https://scryfall.com/card/lcc/146/bident-of-thassa
38,2.0,Resculpt,C,Instant,0.35,0.15,0.11,0.17,0.03,0.21,96895.0,5.9,{1}{U},Exile target artifact or creature. Its controller creates a 4/4 blue and red Elemental creature token.,,https://scryfall.com/card/cmm/115/resculpt
39,2.0,Etherium Sculptor,C,Creature,0.59,0.38,0.55,0.27,0.03,0.24,96512.0,5.9,{1}{U},Artifact spells you cast cost{1}less to cast.,1/2,https://scryfall.com/card/brc/82/etherium-sculptor
40,4.0,Reconnaissance Mission,U,Enchantment,0.79,0.45,0.73,0.34,0.02,0.17,94685.0,5.8,{2}{U}{U},"Whenever a creature you control deals combat damage to a player, you may draw a card.Cycling{2}({2}, Discard this card: Draw a card.)",,https://scryfall.com/card/woc/105/reconnaissance-mission
41,4.0,Teferi's Ageless Insight,R,Enchantment,4.99,3.65,4.05,3.11,0.02,0.53,93192.0,5.7,{2}{U}{U},"If you would draw a card except the first one you draw in each of your draw steps, draw two cards instead.",,https://scryfall.com/card/m21/76/teferis-ageless-insight
42,7.0,Sea Gate Restoration,M,Sorcery,29.99,20.66,,,5.73,0.4,92514.0,5.6,{4}{U}{U}{U},Draw cards equal to the number of cards in your hand plus one. You have no maximum hand size for the rest of the game.,,https://scryfall.com/card/znr/76/sea-gate-restoration-sea-gate-reborn
43,1.0,Dispel,C,Instant,0.35,0.19,0.11,0.17,0.03,0.36,91734.0,5.6,{U},Counter target instant spell.,,https://scryfall.com/card/ea2/10/dispel
44,3.0,Ghostly Flicker,C,Instant,0.49,0.24,0.55,0.42,0.03,0.27,90776.0,5.5,{2}{U},"Exile two target artifacts, creatures, and/or lands you control, then return those cards to the battlefield under your control.",,https://scryfall.com/card/cmm/98/ghostly-flicker
45,2.0,Snap,C,Instant,0.79,0.67,0.55,0.55,0.27,0.43,90605.0,5.5,{1}{U},Return target creature to its owner’s hand. Untap up to two lands.,,https://scryfall.com/card/woc/110/snap
46,5.0,Reflections of Littjara,R,Enchantment,0.69,0.49,1.1,0.74,0.02,0.51,90399.0,5.5,{4}{U},"As Reflections of Littjara enters the battlefield, choose a creature type.Whenever you cast a spell of the chosen type, copy that spell.(A copy of a permanent spell becomes a token.)",,https://scryfall.com/card/lcc/168/reflections-of-littjara
47,2.0,Muddle the Mixture,C,Instant,4.49,3.36,4.05,1.87,0.03,0.5,89177.0,5.4,{U}{U},"Counter target instant or sorcery spell.Transmute{1}{U}{U}({1}{U}{U}, Discard this card: Search your library for a card with the same mana value as this card, reveal it, put it into your hand, then shuffle. Transmute only as a sorcery.)",,https://scryfall.com/card/sld/1254/muddle-the-mixture
48,6.0,Consecrated Sphinx,M,Creature,21.99,17.29,19.16,14.0,0.02,1.65,88559.0,5.4,{4}{U}{U},"FlyingWhenever an opponent draws a card, you may draw two cards.",4/6,https://scryfall.com/card/2x2/43/consecrated-sphinx
49,4.0,"Talrand, Sky Summoner",R,Creature,0.49,0.22,0.26,0.11,0.02,0.41,85835.0,5.2,{2}{U}{U},"Whenever you cast an instant or sorcery spell, create a 2/2 blue Drake creature token with flying.",2/2,https://scryfall.com/card/cmm/124/talrand-sky-summoner
50,2.0,Narset's Reversal,R,Instant,8.99,7.79,7.36,4.35,1.8,0.78,85348.0,5.2,{U}{U},"Copy target instant or sorcery spell, then return it to its owner’s hand. You may choose new targets for the copy.",,https://scryfall.com/card/war/62/narsets-reversal
51,4.0,Leyline of Anticipation,R,Enchantment,0.99,1.1,1.47,0.8,0.02,0.66,85296.0,5.2,{2}{U}{U},"If Leyline of Anticipation is in your opening hand, you may begin the game with it on the battlefield.You may cast spells as though they had flash.",,https://scryfall.com/card/wot/23/leyline-of-anticipation
52,3.0,Laboratory Maniac,U,Creature,4.49,3.21,4.05,1.77,0.02,1.19,85213.0,5.2,{2}{U},"If you would draw a card while your library has no cards in it, you win the game instead.",2/2,https://scryfall.com/card/tsr/309/laboratory-maniac
53,3.0,Midnight Clock,R,Artifact,0.59,0.34,0.55,0.22,0.02,0.27,84778.0,5.2,{2}{U},"{T}: Add{U}.{2}{U}: Put an hour counter on Midnight Clock.At the beginning of each upkeep, put an hour counter on Midnight Clock.When the twelfth hour counter is put on Midnight Clock, shuffle your hand and graveyard into your library, then draw seven cards. Exile Midnight Clock.",,https://scryfall.com/card/woc/99/midnight-clock
54,1.0,Consider,C,Instant,0.99,0.54,0.73,0.65,0.03,0.11,82592.0,5.0,{U},Surveil 1.(Look at the top card of your library. You may put that card into your graveyard.)Draw a card.,,https://scryfall.com/card/woc/87/consider
55,4.0,Aetherize,U,Instant,0.59,0.31,0.36,0.36,0.02,0.56,82448.0,5.0,{3}{U},Return all attacking creatures to their owner’s hand.,,https://scryfall.com/card/lcc/142/aetherize
56,2.0,Curse of the Swine,R,Sorcery,0.49,0.27,0.36,0.19,0.02,0.53,82220.0,5.0,{X}{U}{U},"Exile X target creatures. For each creature exiled this way, its controller creates a 2/2 green Boar creature token.",,https://scryfall.com/card/lcc/150/curse-of-the-swine
57,4.0,Archaeomancer,C,Creature,0.39,0.2,0.11,0.15,0.03,0.26,81457.0,5.0,{2}{U}{U},"When Archaeomancer enters the battlefield, return target instant or sorcery card from your graveyard to your hand.",1/2,https://scryfall.com/card/sld/283/archaeomancer
58,1.0,Serum Visions,U,Sorcery,1.29,0.55,0.73,0.49,0.03,0.11,81139.0,4.9,{U},Draw a card. Scry 2.,,https://scryfall.com/card/j22/345/serum-visions
59,4.0,Distant Melody,C,Sorcery,0.35,0.21,0.36,0.17,0.01,0.21,81033.0,4.9,{3}{U},Choose a creature type. Draw a card for each permanent you control of that type.,,https://scryfall.com/card/lcc/154/distant-melody
60,2.0,Phantasmal Image,R,Creature,6.49,5.02,6.26,3.81,0.03,0.33,77344.0,4.7,{1}{U},"You may have Phantasmal Image enter the battlefield as a copy of any creature on the battlefield, except it’s an Illusion in addition to its other types and it has “When this creature becomes the target of a spell or ability, sacrifice it.”",0/0,https://scryfall.com/card/afc/89/phantasmal-image
61,1.0,Wizard Class,U,Enchantment,2.99,1.88,2.94,1.11,0.03,0.21,73584.0,4.5,{U},"(Gain the next level as a sorcery to add its ability.)You have no maximum hand size.{2}{U}: Level 2When this Class becomes level 2, draw two cards.{4}{U}: Level 3Whenever you draw a card, put a +1/+1 counter on target creature you control.",,https://scryfall.com/card/afr/81/wizard-class
62,3.0,Imprisoned in the Moon,R,Enchantment,0.79,0.6,0.73,0.51,0.02,0.93,72973.0,4.4,{2}{U},"Enchant creature, land, or planeswalkerEnchanted permanent is a colorless land with “{T}: Add{C}” and loses all other card types and abilities.",,https://scryfall.com/card/moc/224/imprisoned-in-the-moon
63,4.0,Rite of Replication,R,Sorcery,3.49,3.71,4.05,1.97,0.02,0.54,72608.0,4.4,{2}{U}{U},"Kicker{5}(You may pay an additional{5}as you cast this spell.)Create a token that’s a copy of target creature. If this spell was kicked, create five of those tokens instead.",,https://scryfall.com/card/c21/128/rite-of-replication
64,1.0,Chain of Vapor,U,Instant,9.99,7.2,10.31,4.23,0.05,0.63,71800.0,4.4,{U},"Return target nonland permanent to its owner’s hand. Then that permanent’s controller may sacrifice a land. If the player does, they may copy this spell and may choose a new target for that copy.",,https://scryfall.com/card/c16/84/chain-of-vapor
65,1.0,Spell Pierce,C,Instant,0.59,0.12,0.36,0.12,0.02,0.4,70913.0,4.3,{U},Counter target noncreature spell unless its controller pays{2}.,,https://scryfall.com/card/sch/4/spell-pierce
66,1.0,Aqueous Form,C,Enchantment,0.35,0.19,0.11,0.15,0.03,0.26,70827.0,4.3,{U},"Enchant creatureEnchanted creature can’t be blocked.Whenever enchanted creature attacks, scry 1.(Look at the top card of your library. You may put that card on the bottom of your library.)",,https://scryfall.com/card/cmr/56/aqueous-form
67,4.0,"Jace, Wielder of Mysteries",R,Planeswalker,5.99,4.53,6.26,2.7,0.21,1.12,69837.0,4.2,{1}{U}{U}{U},"If you would draw a card while your library has no cards in it, you win the game instead.+1: Target player mills two cards. Draw a card.−8: Draw seven cards. Then if your library has no cards in it, you win the game.",Loyalty: 4,https://scryfall.com/card/sld/506/jace-wielder-of-mysteries
68,7.0,"Nezahal, Primal Tide",R,Creature,6.99,3.96,6.26,2.71,0.02,0.55,69399.0,4.2,{5}{U}{U},"This spell can’t be countered.You have no maximum hand size.Whenever an opponent casts a noncreature spell, draw a card.Discard three cards: Exile Nezahal, Primal Tide. Return it to the battlefield tapped under its owner’s control at the beginning of the next end step.",7/7,https://scryfall.com/card/hbg/907/nezahal-primal-tide
69,2.0,The Reality Chip,R,Creature,2.99,1.61,2.57,1.3,0.01,0.29,68996.0,4.2,{1}{U},"You may look at the top card of your library any time.As long as The Reality Chip is attached to a creature, you may play lands and cast spells from the top of your library.Reconfigure{2}{U}({2}{U}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn’t a creature.)",0/4,https://scryfall.com/card/neo/74/the-reality-chip
70,3.0,"Emry, Lurker of the Loch",R,Creature,0.59,0.39,0.26,0.76,0.15,0.64,68570.0,4.2,{2}{U},"This spell costs{1}less to cast for each artifact you control.When Emry, Lurker of the Loch enters the battlefield, mill four cards.{T}: Choose target artifact card in your graveyard. You may cast that card this turn.(You still pay its costs. Timing rules still apply.)",1/2,https://scryfall.com/card/mul/9/emry-lurker-of-the-loch
71,4.0,Displacer Kitten,R,Creature,15.99,10.41,16.21,9.57,7.14,1.14,68206.0,4.1,{3}{U},"Avoidance— Whenever you cast a noncreature spell, exile up to one target nonland permanent you control, then return that card to the battlefield under its owner’s control.",2/2,https://scryfall.com/card/hbg/115/displacer-kitten
72,3.0,Chasm Skulker,R,Creature,0.99,0.42,0.73,0.41,0.02,0.29,67816.0,4.1,{2}{U},"Whenever you draw a card, put a +1/+1 counter on Chasm Skulker.When Chasm Skulker dies, create X 1/1 blue Squid creature tokens with islandwalk, where X is the number of +1/+1 counters on Chasm Skulker.(They can’t be blocked as long as defending player controls an Island.)",1/1,https://scryfall.com/card/moc/218/chasm-skulker
73,5.0,Peregrine Drake,U,Creature,0.35,0.12,0.11,0.13,0.04,0.98,66778.0,4.1,{4}{U},"FlyingWhen Peregrine Drake enters the battlefield, untap up to five lands.",2/3,https://scryfall.com/card/dmr/65/peregrine-drake
74,3.0,Spellseeker,M,Creature,9.99,7.25,11.05,13.02,3.66,0.7,66382.0,4.0,{2}{U},"When Spellseeker enters the battlefield, you may search your library for an instant or sorcery card with mana value 2 or less, reveal it, put it into your hand, then shuffle.",1/1,https://scryfall.com/card/cmm/120/spellseeker
75,3.0,Glasspool Mimic,R,Creature,5.99,5.49,,,1.13,0.19,65061.0,4.0,{2}{U},"You may have Glasspool Mimic enter the battlefield as a copy of a creature you control, except it’s a Shapeshifter Rogue in addition to its other types.",0/0,https://scryfall.com/card/znr/60/glasspool-mimic-glasspool-shore
76,4.0,Sakashima of a Thousand Faces,M,Creature,32.99,22.46,29.48,22.08,5.18,0.94,64356.0,3.9,{3}{U},"You may have Sakashima of a Thousand Faces enter the battlefield as a copy of another creature you control, except it has Sakashima of a Thousand Faces’s other abilities.The “legend rule” doesn’t apply to permanents you control.Partner(You can have two commanders if both have partner.)",3/1,https://scryfall.com/card/cmr/89/sakashima-of-a-thousand-faces
77,1.0,High Tide,U,Instant,0.69,0.37,0.55,0.02,0.04,0.63,63528.0,3.9,{U},"Until end of turn, whenever a player taps an Island for mana, that player adds an additional{U}.",,https://scryfall.com/card/dmr/54/high-tide
78,3.0,Blue Sun's Zenith,R,Instant,1.49,0.86,1.47,1.14,0.02,0.28,62923.0,3.8,{X}{U}{U}{U},Target player draws X cards. Shuffle Blue Sun’s Zenith into its owner’s library.,,https://scryfall.com/card/sta/12/blue-suns-zenith
79,4.0,"Thassa, Deep-Dwelling",M,Creature,12.99,9.69,9.58,10.1,0.09,0.51,62663.0,3.8,{3}{U},"IndestructibleAs long as your devotion to blue is less than five, Thassa isn’t a creature.At the beginning of your end step, exile up to one other target creature you control, then return that card to the battlefield under your control.{3}{U}: Tap another target creature.",6/5,https://scryfall.com/card/thb/71/thassa-deep-dwelling
80,3.0,"Sai, Master Thopterist",R,Creature,0.79,0.32,0.73,0.54,0.02,0.27,62357.0,3.8,{2}{U},"Whenever you cast an artifact spell, create a 1/1 colorless Thopter artifact creature token with flying.{1}{U}, Sacrifice two artifacts: Draw a card.",1/4,https://scryfall.com/card/cmm/118/sai-master-thopterist
81,3.0,Whir of Invention,R,Instant,2.99,2.5,2.94,1.83,0.02,0.54,61930.0,3.8,{X}{U}{U}{U},"Improvise(Your artifacts can help cast this spell. Each artifact you tap after you’re done activating mana abilities pays for{1}.)Search your library for an artifact card with mana value X or less, put it onto the battlefield, then shuffle.",,https://scryfall.com/card/klr/73/whir-of-invention
82,3.0,Ravenform,C,Sorcery,0.35,0.16,0.36,0.13,0.01,0.24,60926.0,3.7,{2}{U},"Exile target artifact or creature. Its controller creates a 1/1 blue Bird creature token with flying.Foretell{U}(During your turn, you may pay{2}and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)",,https://scryfall.com/card/lcc/167/ravenform
83,1.0,March of Swirling Mist,R,Instant,2.29,1.95,2.57,1.19,0.06,0.35,60765.0,3.7,{X}{U},"As an additional cost to cast this spell, you may exile any number of blue cards from your hand. This spell costs{2}less to cast for each card exiled this way.Up to X target creatures phase out.(While they’re phased out, they’re treated as though they don’t exist. Each one phases in before its controller untaps during their next untap step.)",,https://scryfall.com/card/neo/61/march-of-swirling-mist
84,2.0,Pull from Tomorrow,R,Instant,0.69,0.25,0.55,0.21,0.02,0.16,60513.0,3.7,{X}{U}{U},"Draw X cards, then discard a card.",,https://scryfall.com/card/moc/230/pull-from-tomorrow
85,4.0,"Padeem, Consul of Innovation",U,Creature,0.79,0.31,0.55,0.31,0.02,0.37,59764.0,3.6,{3}{U},"Artifacts you control have hexproof.At the beginning of your upkeep, if you control the artifact with the highest mana value or tied for the highest mana value, draw a card.",1/4,https://scryfall.com/card/cmm/109/padeem-consul-of-innovation
86,2.0,Delay,U,Instant,2.49,1.54,2.2,0.87,0.03,0.34,59735.0,3.6,{1}{U},"Counter target spell. If the spell is countered this way, exile it with three time counters on it instead of putting it into its owner’s graveyard. If it doesn’t have suspend, it gains suspend.(At the beginning of its owner’s upkeep, remove a time counter from that card. When the last is removed, the player plays it without paying its mana cost. If it’s a creature, it has haste.)",,https://scryfall.com/card/tsr/61/delay
87,4.0,Thopter Spy Network,R,Enchantment,0.69,0.18,0.55,0.21,0.02,0.24,59278.0,3.6,{2}{U}{U},"At the beginning of your upkeep, if you control an artifact, create a 1/1 colorless Thopter artifact creature token with flying.Whenever one or more artifact creatures you control deal combat damage to a player, draw a card.",,https://scryfall.com/card/moc/241/thopter-spy-network
88,7.0,"Jin-Gitaxias, Progress Tyrant",M,Creature,8.99,6.56,8.84,5.89,0.1,1.88,59002.0,3.6,{5}{U}{U},"Whenever you cast an artifact, instant, or sorcery spell, copy that spell. You may choose new targets for the copy. This ability triggers only once each turn.(A copy of a permanent spell becomes a token.)Whenever an opponent casts an artifact, instant, or sorcery spell, counter that spell. This ability triggers only once each turn.",5/5,https://scryfall.com/card/neo/59/jin-gitaxias-progress-tyrant
89,1.0,Siren Stormtamer,U,Creature,0.35,0.19,0.36,0.22,0.02,0.3,58465.0,3.6,{U},"Flying{U}, Sacrifice Siren Stormtamer: Counter target spell or ability that targets you or a creature you control.",1/1,https://scryfall.com/card/lcc/171/siren-stormtamer
90,1.0,Curiosity,U,Enchantment,0.35,0.1,0.18,0.11,0.03,0.47,58333.0,3.5,{U},"Enchant creatureWhenever enchanted creature deals damage to an opponent, you may draw a card.",,https://scryfall.com/card/wot/17/curiosity
91,2.0,Ledger Shredder,R,Creature,10.99,7.84,11.05,11.68,6.42,0.62,58094.0,3.5,{1}{U},"FlyingWhenever a player casts their second spell each turn, Ledger Shredder connives.(Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)",1/3,https://scryfall.com/card/snc/46/ledger-shredder
92,4.0,Rewind,U,Instant,0.49,0.24,0.55,0.18,0.03,0.54,57977.0,3.5,{2}{U}{U},Counter target spell. Untap up to four lands.,,https://scryfall.com/card/m21/63/rewind
93,2.0,Thrummingbird,U,Creature,0.35,0.12,0.11,0.08,0.03,0.31,56589.0,3.4,{1}{U},"FlyingWhenever Thrummingbird deals combat damage to a player, proliferate.(Choose any number of permanents and/or players, then give each another counter of each kind already there.)",1/1,https://scryfall.com/card/cmm/858/thrummingbird
94,4.0,Clever Impersonator,M,Creature,2.49,2.82,2.94,2.33,1.21,0.33,56293.0,3.4,{2}{U}{U},You may have Clever Impersonator enter the battlefield as a copy of any nonland permanent on the battlefield.,0/0,https://scryfall.com/card/ea2/9/clever-impersonator
95,3.0,Unwind,C,Instant,1.29,0.47,0.73,0.31,0.03,0.53,55942.0,3.4,{2}{U},Counter target noncreature spell. Untap up to three lands.,,https://scryfall.com/card/dom/72/unwind
96,5.0,Mystic Confluence,R,Instant,0.69,0.23,0.55,0.55,0.39,0.36,55535.0,3.4,{3}{U}{U},Choose three. You may choose the same mode more than once.• Counter target spell unless its controller pays{3}.• Return target creature to its owner’s hand.• Draw a card.,,https://scryfall.com/card/cmm/108/mystic-confluence
